Date,City,Type,Description,Temperature,Feels Like,Min Temp,Max Temp,Humidity,Wind Speed,Wind Deg,Wind Gust,Visibility
2025-09-09 13:00:00,Cape Town,Clear,clear sky,294.45,294.12,293.47,294.45,57.0,4.16,287.0,5.3,10000.0
2025-09-09 14:00:00,Cape Town,Clear,clear sky,294.06,293.74333333333334,292.62333333333333,294.06,59.0,3.796666666666667,290.0,4.743333333333333,10000.0
2025-09-09 15:00:00,Cape Town,Clear,clear sky,293.66999999999996,293.3666666666667,291.7766666666667,293.66999999999996,61.0,3.433333333333333,293.0,4.1866666666666665,10000.0
2025-09-09 16:00:00,Cape Town,Clear,clear sky,293.28,292.99,290.93,293.28,63.0,3.07,296.0,3.63,10000.0
2025-09-09 17:00:00,Cape Town,Clear,clear sky,292.4633333333333,292.19,290.29333333333335,292.4633333333333,66.66666666666667,2.5033333333333334,295.0,2.9366666666666665,10000.0
2025-09-09 18:00:00,Cape Town,Clear,clear sky,291.64666666666665,291.39,289.65666666666664,291.64666666666665,70.33333333333333,1.9366666666666668,294.0,2.243333333333333,10000.0
2025-09-09 19:00:00,Cape Town,Clear,clear sky,290.83,290.59,289.02,290.83,74.0,1.37,293.0,1.55,10000.0
2025-09-09 20:00:00,Cape Town,Clear,clear sky,290.0466666666667,289.81333333333333,288.84,290.0466666666667,77.33333333333333,1.2766666666666668,258.3333333333333,1.4466666666666668,10000.0
2025-09-09 21:00:00,Cape Town,Clear,clear sky,289.2633333333333,289.03666666666663,288.66,289.2633333333333,80.66666666666667,1.1833333333333333,223.66666666666669,1.3433333333333333,10000.0
2025-09-09 22:00:00,Cape Town,Clear,clear sky,288.48,288.26,288.48,288.48,84.0,1.09,189.0,1.24,10000.0
2025-09-09 23:00:00,Cape Town,Clear,clear sky,288.31333333333333,288.08666666666664,288.31333333333333,288.31333333333333,84.33333333333333,1.0,158.33333333333334,1.12,10000.0
2025-09-10 00:00:00,Cape Town,Clear,clear sky,288.1466666666667,287.91333333333336,288.1466666666667,288.1466666666667,84.66666666666667,0.91,127.66666666666666,1.0,10000.0
2025-09-10 01:00:00,Cape Town,Clear,clear sky,287.98,287.74,287.98,287.98,85.0,0.82,97.0,0.88,10000.0
2025-09-10 02:00:00,Cape Town,Clear,clear sky,287.92,287.67333333333335,287.92,287.92,85.0,0.7866666666666666,117.66666666666667,0.88,10000.0
2025-09-10 03:00:00,Cape Town,Clear,clear sky,287.86,287.6066666666667,287.86,287.86,85.0,0.7533333333333333,138.33333333333334,0.88,10000.0
2025-09-10 04:00:00,Cape Town,Clear,clear sky,287.8,287.54,287.8,287.8,85.0,0.72,159.0,0.88,10000.0
2025-09-10 05:00:00,Cape Town,Clear,clear sky,288.03000000000003,287.79333333333335,288.03000000000003,288.03000000000003,85.0,0.6266666666666667,174.0,0.9166666666666666,10000.0
2025-09-10 06:00:00,Cape Town,Clear,clear sky,288.26,288.0466666666667,288.26,288.26,85.0,0.5333333333333333,189.0,0.9533333333333334,10000.0
2025-09-10 07:00:00,Cape Town,Clear,clear sky,288.49,288.3,288.49,288.49,85.0,0.44,204.0,0.99,10000.0
2025-09-10 08:00:00,Cape Town,Clear,clear sky,289.6933333333333,289.4766666666667,289.6933333333333,289.6933333333333,79.33333333333333,1.0966666666666667,241.66666666666666,1.5,10000.0
2025-09-10 09:00:00,Cape Town,Clear,clear sky,290.8966666666667,290.6533333333333,290.8966666666667,290.8966666666667,73.66666666666667,1.7533333333333334,279.3333333333333,2.01,10000.0
2025-09-10 10:00:00,Cape Town,Clear,clear sky,292.1,291.83,292.1,292.1,68.0,2.41,317.0,2.52,10000.0
2025-09-10 11:00:00,Cape Town,Clear,clear sky,292.4566666666667,292.1933333333333,292.4566666666667,292.4566666666667,67.0,2.2666666666666666,307.3333333333333,2.3533333333333335,10000.0
2025-09-10 12:00:00,Cape Town,Clear,clear sky,292.81333333333333,292.5566666666667,292.81333333333333,292.81333333333333,66.0,2.1233333333333335,297.6666666666667,2.1866666666666665,10000.0
2025-09-10 13:00:00,Cape Town,Clear,clear sky,293.17,292.92,293.17,293.17,65.0,1.98,288.0,2.02,10000.0
2025-09-10 14:00:00,Cape Town,Clear,clear sky,292.74,292.5,292.74,292.74,67.0,1.55,285.6666666666667,1.8766666666666667,10000.0
2025-09-10 15:00:00,Cape Town,Clear,clear sky,292.31,292.08000000000004,292.31,292.31,69.0,1.12,283.3333333333333,1.7333333333333334,10000.0
2025-09-10 16:00:00,Cape Town,Clouds,few clouds,291.88,291.66,291.88,291.88,71.0,0.69,281.0,1.59,10000.0
2025-09-10 17:00:00,Cape Town,Clouds,few clouds,291.04,290.83333333333337,291.04,291.04,74.66666666666667,0.6366666666666666,290.6666666666667,1.45,10000.0
2025-09-10 18:00:00,Cape Town,Clouds,few clouds,290.2,290.00666666666666,290.2,290.2,78.33333333333333,0.5833333333333334,300.3333333333333,1.31,10000.0
2025-09-10 19:00:00,Cape Town,Clouds,few clouds,289.36,289.18,289.36,289.36,82.0,0.53,310.0,1.17,10000.0
2025-09-10 20:00:00,Cape Town,Clouds,few clouds,288.9866666666667,288.81333333333333,288.9866666666667,288.9866666666667,83.66666666666667,0.9733333333333334,323.3333333333333,1.4666666666666666,10000.0
2025-09-10 21:00:00,Cape Town,Clouds,few clouds,288.61333333333334,288.44666666666666,288.61333333333334,288.61333333333334,85.33333333333333,1.4166666666666667,336.6666666666667,1.7633333333333332,10000.0
2025-09-10 22:00:00,Cape Town,Clouds,few clouds,288.24,288.08,288.24,288.24,87.0,1.86,350.0,2.06,10000.0
2025-09-10 23:00:00,Cape Town,Clouds,few clouds,287.86333333333334,287.70666666666665,287.86333333333334,287.86333333333334,88.66666666666667,2.243333333333333,234.33333333333331,2.6533333333333333,10000.0
2025-09-11 00:00:00,Cape Town,Clouds,few clouds,287.4866666666667,287.3333333333333,287.4866666666667,287.4866666666667,90.33333333333333,2.6266666666666665,118.66666666666666,3.2466666666666666,10000.0
2025-09-11 01:00:00,Cape Town,Clouds,few clouds,287.11,286.96,287.11,287.11,92.0,3.01,3.0,3.84,10000.0
2025-09-11 02:00:00,Cape Town,Clouds,few clouds,286.98,286.81666666666666,286.98,286.98,92.0,3.033333333333333,6.666666666666666,3.96,10000.0
2025-09-11 03:00:00,Cape Town,Clouds,few clouds,286.85,286.6733333333333,286.85,286.85,92.0,3.0566666666666666,10.333333333333332,4.08,10000.0
2025-09-11 04:00:00,Cape Town,Clouds,few clouds,286.72,286.53,286.72,286.72,92.0,3.08,14.0,4.2,10000.0
2025-09-11 05:00:00,Cape Town,Clouds,few clouds,287.14000000000004,286.95,287.14000000000004,287.14000000000004,90.33333333333333,2.816666666666667,11.333333333333334,3.85,10000.0
2025-09-11 06:00:00,Cape Town,Clouds,few clouds,287.56,287.37,287.56,287.56,88.66666666666667,2.5533333333333332,8.666666666666668,3.5,10000.0
2025-09-11 07:00:00,Cape Town,Rain,light rain,287.98,287.79,287.98,287.98,87.0,2.29,6.0,3.15,10000.0
2025-09-11 08:00:00,Cape Town,Rain,light rain,288.67333333333335,288.4566666666667,288.67333333333335,288.67333333333335,83.33333333333333,2.4266666666666667,8.0,3.006666666666667,10000.0
2025-09-11 09:00:00,Cape Town,Rain,light rain,289.3666666666667,289.12333333333333,289.3666666666667,289.3666666666667,79.66666666666667,2.5633333333333335,10.0,2.8633333333333333,10000.0
2025-09-11 10:00:00,Cape Town,Clouds,overcast clouds,290.06,289.79,290.06,290.06,76.0,2.7,12.0,2.72,10000.0
2025-09-11 11:00:00,Cape Town,Clouds,overcast clouds,290.31666666666666,290.0466666666667,290.31666666666666,290.31666666666666,75.0,2.3733333333333335,81.66666666666667,2.41,10000.0
2025-09-11 12:00:00,Cape Town,Clouds,overcast clouds,290.5733333333333,290.30333333333334,290.5733333333333,290.5733333333333,74.0,2.046666666666667,151.33333333333334,2.1,10000.0
2025-09-11 13:00:00,Cape Town,Clouds,overcast clouds,290.83,290.56,290.83,290.83,73.0,1.72,221.0,1.79,10000.0
2025-09-11 14:00:00,Cape Town,Clouds,overcast clouds,290.6033333333333,290.39,290.6033333333333,290.6033333333333,76.0,3.1,207.66666666666666,3.786666666666667,10000.0
2025-09-11 15:00:00,Cape Town,Clouds,overcast clouds,290.37666666666667,290.22,290.37666666666667,290.37666666666667,79.0,4.48,194.33333333333334,5.783333333333333,10000.0
2025-09-11 16:00:00,Cape Town,Clouds,broken clouds,290.15,290.05,290.15,290.15,82.0,5.86,181.0,7.78,10000.0
2025-09-11 17:00:00,Cape Town,Clouds,broken clouds,289.58666666666664,289.46333333333337,289.58666666666664,289.58666666666664,83.33333333333333,6.33,175.33333333333334,8.996666666666666,10000.0
2025-09-11 18:00:00,Cape Town,Clouds,broken clouds,289.0233333333333,288.87666666666667,289.0233333333333,289.0233333333333,84.66666666666667,6.8,169.66666666666666,10.213333333333333,10000.0
2025-09-11 19:00:00,Cape Town,Clouds,broken clouds,288.46,288.29,288.46,288.46,86.0,7.27,164.0,11.43,10000.0
2025-09-11 20:00:00,Cape Town,Clouds,broken clouds,288.2966666666667,288.12,288.2966666666667,288.2966666666667,86.33333333333333,7.116666666666666,162.0,11.08,10000.0
2025-09-11 21:00:00,Cape Town,Clouds,broken clouds,288.1333333333333,287.95,288.1333333333333,288.1333333333333,86.66666666666667,6.963333333333333,160.0,10.73,10000.0
2025-09-11 22:00:00,Cape Town,Clouds,few clouds,287.97,287.78,287.97,287.97,87.0,6.81,158.0,10.38,10000.0
2025-09-11 23:00:00,Cape Town,Clouds,few clouds,287.84333333333336,287.65666666666664,287.84333333333336,287.84333333333336,87.66666666666667,6.17,155.66666666666666,9.42,10000.0
2025-09-12 00:00:00,Cape Town,Clouds,few clouds,287.71666666666664,287.53333333333336,287.71666666666664,287.71666666666664,88.33333333333333,5.529999999999999,153.33333333333334,8.46,10000.0
2025-09-12 01:00:00,Cape Town,Clouds,few clouds,287.59,287.41,287.59,287.59,89.0,4.89,151.0,7.5,10000.0
2025-09-12 02:00:00,Cape Town,Clouds,few clouds,287.38666666666666,287.2033333333334,287.38666666666666,287.38666666666666,89.66666666666667,4.449999999999999,148.0,6.71,10000.0
2025-09-12 03:00:00,Cape Town,Clouds,few clouds,287.18333333333334,286.99666666666667,287.18333333333334,287.18333333333334,90.33333333333333,4.01,145.0,5.92,10000.0
2025-09-12 04:00:00,Cape Town,Clouds,broken clouds,286.98,286.79,286.98,286.98,91.0,3.57,142.0,5.13,10000.0
2025-09-12 05:00:00,Cape Town,Clouds,broken clouds,287.21000000000004,287.01,287.21000000000004,287.21000000000004,89.66666666666667,3.283333333333333,144.66666666666666,4.653333333333333,10000.0
2025-09-12 06:00:00,Cape Town,Clouds,broken clouds,287.44,287.23,287.44,287.44,88.33333333333333,2.9966666666666666,147.33333333333334,4.176666666666667,10000.0
2025-09-12 07:00:00,Cape Town,Clouds,overcast clouds,287.67,287.45,287.67,287.67,87.0,2.71,150.0,3.7,10000.0
2025-09-12 08:00:00,Cape Town,Clouds,overcast clouds,288.82666666666665,288.5733333333333,288.82666666666665,288.82666666666665,81.33333333333333,3.15,153.33333333333334,4.04,10000.0
2025-09-12 09:00:00,Cape Town,Clouds,overcast clouds,289.98333333333335,289.69666666666666,289.98333333333335,289.98333333333335,75.66666666666667,3.5900000000000003,156.66666666666666,4.38,10000.0
2025-09-12 10:00:00,Cape Town,Clouds,broken clouds,291.14,290.82,291.14,291.14,70.0,4.03,160.0,4.72,10000.0
2025-09-12 11:00:00,Cape Town,Clouds,broken clouds,291.59,291.29,291.59,291.59,69.0,4.3500000000000005,162.0,5.013333333333333,10000.0
2025-09-12 12:00:00,Cape Town,Clouds,broken clouds,292.04,291.76,292.04,292.04,68.0,4.67,164.0,5.306666666666667,10000.0
2025-09-12 13:00:00,Cape Town,Clouds,scattered clouds,292.49,292.23,292.49,292.49,67.0,4.99,166.0,5.6,10000.0
2025-09-12 14:00:00,Cape Town,Clouds,scattered clouds,291.93333333333334,291.7033333333333,291.93333333333334,291.93333333333334,70.33333333333333,5.7,166.0,7.156666666666666,10000.0
2025-09-12 15:00:00,Cape Town,Clouds,scattered clouds,291.37666666666667,291.1766666666667,291.37666666666667,291.37666666666667,73.66666666666667,6.41,166.0,8.713333333333333,10000.0
2025-09-12 16:00:00,Cape Town,Clouds,overcast clouds,290.82,290.65,290.82,290.82,77.0,7.12,166.0,10.27,10000.0
2025-09-12 17:00:00,Cape Town,Clouds,overcast clouds,290.2833333333333,290.15666666666664,290.2833333333333,290.2833333333333,80.66666666666667,7.33,163.66666666666666,10.786666666666667,10000.0
2025-09-12 18:00:00,Cape Town,Clouds,overcast clouds,289.74666666666667,289.66333333333336,289.74666666666667,289.74666666666667,84.33333333333333,7.54,161.33333333333334,11.303333333333333,10000.0
2025-09-12 19:00:00,Cape Town,Clouds,overcast clouds,289.21,289.17,289.21,289.21,88.0,7.75,159.0,11.82,10000.0
2025-09-12 20:00:00,Cape Town,Clouds,overcast clouds,289.22666666666663,289.18,289.22666666666663,289.22666666666663,87.66666666666667,6.753333333333333,155.66666666666666,10.2,10000.0
2025-09-12 21:00:00,Cape Town,Clouds,overcast clouds,289.24333333333334,289.19,289.24333333333334,289.24333333333334,87.33333333333333,5.756666666666667,152.33333333333334,8.58,10000.0
2025-09-12 22:00:00,Cape Town,Clouds,overcast clouds,289.26,289.2,289.26,289.26,87.0,4.76,149.0,6.96,10000.0
2025-09-12 23:00:00,Cape Town,Clouds,overcast clouds,289.11,289.02666666666664,289.11,289.11,86.66666666666667,4.286666666666666,154.33333333333334,6.206666666666667,10000.0
2025-09-13 00:00:00,Cape Town,Clouds,overcast clouds,288.96,288.85333333333335,288.96,288.96,86.33333333333333,3.813333333333333,159.66666666666666,5.453333333333333,10000.0
2025-09-13 01:00:00,Cape Town,Clouds,overcast clouds,288.81,288.68,288.81,288.81,86.0,3.34,165.0,4.7,10000.0
2025-09-13 02:00:00,Cape Town,Clouds,overcast clouds,288.77666666666664,288.6766666666667,288.77666666666664,288.77666666666664,87.33333333333333,3.73,157.33333333333334,5.586666666666667,10000.0
2025-09-13 03:00:00,Cape Town,Clouds,overcast clouds,288.74333333333334,288.67333333333335,288.74333333333334,288.74333333333334,88.66666666666667,4.12,149.66666666666666,6.473333333333334,10000.0
2025-09-13 04:00:00,Cape Town,Clouds,overcast clouds,288.71,288.67,288.71,288.71,90.0,4.51,142.0,7.36,10000.0
2025-09-13 05:00:00,Cape Town,Clouds,overcast clouds,288.75333333333333,288.71000000000004,288.75333333333333,288.75333333333333,89.66666666666667,4.27,149.66666666666666,6.74,10000.0
2025-09-13 06:00:00,Cape Town,Clouds,overcast clouds,288.7966666666666,288.75,288.7966666666666,288.7966666666666,89.33333333333333,4.03,157.33333333333334,6.12,10000.0
2025-09-13 07:00:00,Cape Town,Clouds,broken clouds,288.84,288.79,288.84,288.84,89.0,3.79,165.0,5.5,10000.0
2025-09-13 08:00:00,Cape Town,Clouds,broken clouds,289.75,289.6766666666667,289.75,289.75,84.66666666666667,3.966666666666667,164.66666666666666,5.323333333333333,10000.0
2025-09-13 09:00:00,Cape Town,Clouds,broken clouds,290.65999999999997,290.56333333333333,290.65999999999997,290.65999999999997,80.33333333333333,4.1433333333333335,164.33333333333334,5.1466666666666665,10000.0
2025-09-13 10:00:00,Cape Town,Clear,clear sky,291.57,291.45,291.57,291.57,76.0,4.32,164.0,4.97,10000.0
2025-09-13 11:00:00,Cape Town,Clear,clear sky,291.8066666666667,291.68333333333334,291.8066666666667,291.8066666666667,75.0,4.413333333333333,167.66666666666666,4.916666666666666,10000.0
2025-09-13 12:00:00,Cape Town,Clear,clear sky,292.0433333333333,291.91666666666663,292.0433333333333,292.0433333333333,74.0,4.506666666666667,171.33333333333334,4.863333333333333,10000.0
2025-09-13 13:00:00,Cape Town,Clouds,few clouds,292.28,292.15,292.28,292.28,73.0,4.6,175.0,4.81,10000.0
2025-09-13 14:00:00,Cape Town,Clouds,few clouds,291.88,291.7633333333333,291.88,291.88,75.0,4.533333333333333,176.0,5.056666666666667,10000.0
2025-09-13 15:00:00,Cape Town,Clouds,few clouds,291.47999999999996,291.37666666666667,291.47999999999996,291.47999999999996,77.0,4.466666666666667,177.0,5.303333333333333,10000.0
2025-09-13 16:00:00,Cape Town,Clouds,few clouds,291.08,290.99,291.08,291.08,79.0,4.4,178.0,5.55,10000.0
2025-09-13 17:00:00,Cape Town,Clouds,few clouds,290.34999999999997,290.28333333333336,290.34999999999997,290.34999999999997,82.66666666666667,4.233333333333333,181.33333333333334,5.75,10000.0
2025-09-13 18:00:00,Cape Town,Clouds,few clouds,289.62,289.57666666666665,289.62,289.62,86.33333333333333,4.066666666666666,184.66666666666666,5.95,10000.0
2025-09-13 19:00:00,Cape Town,Clouds,few clouds,288.89,288.87,288.89,288.89,90.0,3.9,188.0,6.15,10000.0
2025-09-13 20:00:00,Cape Town,Clouds,few clouds,288.69,288.6766666666667,288.69,288.69,91.0,3.5633333333333335,189.66666666666666,5.816666666666667,10000.0
2025-09-13 21:00:00,Cape Town,Clouds,few clouds,288.49,288.48333333333335,288.49,288.49,92.0,3.2266666666666666,191.33333333333334,5.483333333333333,10000.0
2025-09-13 22:00:00,Cape Town,Clear,clear sky,288.29,288.29,288.29,288.29,93.0,2.89,193.0,5.15,10000.0
2025-09-13 23:00:00,Cape Town,Clear,clear sky,288.1066666666667,288.1066666666667,288.1066666666667,288.1066666666667,93.66666666666667,2.5433333333333334,195.66666666666666,4.193333333333333,10000.0
2025-09-14 00:00:00,Cape Town,Clear,clear sky,287.92333333333335,287.92333333333335,287.92333333333335,287.92333333333335,94.33333333333333,2.1966666666666668,198.33333333333334,3.2366666666666664,10000.0
2025-09-14 01:00:00,Cape Town,Clear,clear sky,287.74,287.74,287.74,287.74,95.0,1.85,201.0,2.28,10000.0
2025-09-14 02:00:00,Cape Town,Clear,clear sky,287.5133333333333,287.48,287.5133333333333,287.5133333333333,94.66666666666667,2.0966666666666667,203.33333333333334,2.6333333333333333,10000.0
2025-09-14 03:00:00,Cape Town,Clear,clear sky,287.2866666666667,287.21999999999997,287.2866666666667,287.2866666666667,94.33333333333333,2.3433333333333333,205.66666666666666,2.9866666666666664,10000.0
2025-09-14 04:00:00,Cape Town,Clear,clear sky,287.06,286.96,287.06,287.06,94.0,2.59,208.0,3.34,10000.0
2025-09-14 05:00:00,Cape Town,Clear,clear sky,287.21666666666664,287.09,287.21666666666664,287.21666666666664,92.33333333333333,2.1933333333333334,213.0,2.8966666666666665,10000.0
2025-09-14 06:00:00,Cape Town,Clear,clear sky,287.37333333333333,287.22,287.37333333333333,287.37333333333333,90.66666666666667,1.7966666666666664,218.0,2.453333333333333,10000.0
2025-09-14 07:00:00,Cape Town,Clouds,few clouds,287.53,287.35,287.53,287.53,89.0,1.4,223.0,2.01,10000.0
2025-09-14 08:00:00,Cape Town,Clouds,few clouds,288.27666666666664,287.99666666666667,288.27666666666664,288.27666666666664,82.33333333333333,1.5999999999999999,248.0,2.143333333333333,10000.0
2025-09-14 09:00:00,Cape Town,Clouds,few clouds,289.0233333333333,288.6433333333334,289.0233333333333,289.0233333333333,75.66666666666667,1.8,273.0,2.276666666666667,10000.0
2025-09-14 10:00:00,Cape Town,Clouds,scattered clouds,289.77,289.29,289.77,289.77,69.0,2.0,298.0,2.41,10000.0
2025-09-14 11:00:00,Cape Town,Clouds,scattered clouds,290.44,289.94,290.44,290.44,65.66666666666667,1.97,278.6666666666667,2.2733333333333334,10000.0
2025-09-14 12:00:00,Cape Town,Clouds,scattered clouds,291.10999999999996,290.59000000000003,291.10999999999996,291.10999999999996,62.333333333333336,1.94,259.3333333333333,2.1366666666666667,10000.0
2025-09-14 13:00:00,Cape Town,Clouds,scattered clouds,291.78,291.24,291.78,291.78,59.0,1.91,240.0,2.0,10000.0
2025-09-14 14:00:00,Cape Town,Clouds,scattered clouds,291.3666666666667,290.81,291.3666666666667,291.3666666666667,60.0,2.21,236.0,2.4033333333333333,10000.0
2025-09-14 15:00:00,Cape Town,Clouds,scattered clouds,290.9533333333333,290.38,290.9533333333333,290.9533333333333,61.0,2.51,232.0,2.8066666666666666,10000.0
2025-09-14 16:00:00,Cape Town,Clouds,broken clouds,290.54,289.95,290.54,290.54,62.0,2.81,228.0,3.21,10000.0
2025-09-14 17:00:00,Cape Town,Clouds,broken clouds,289.76,289.19,289.76,289.76,65.66666666666667,2.4966666666666666,220.66666666666666,2.97,10000.0
2025-09-14 18:00:00,Cape Town,Clouds,broken clouds,288.98,288.43,288.98,288.98,69.33333333333333,2.1833333333333336,213.33333333333334,2.73,10000.0
2025-09-14 19:00:00,Cape Town,Clouds,broken clouds,288.2,287.67,288.2,288.2,73.0,1.87,206.0,2.49,10000.0
2025-09-14 20:00:00,Cape Town,Clouds,broken clouds,287.88666666666666,287.34000000000003,287.88666666666666,287.88666666666666,73.66666666666667,1.3900000000000001,203.0,2.1166666666666667,10000.0
2025-09-14 21:00:00,Cape Town,Clouds,broken clouds,287.5733333333333,287.01,287.5733333333333,287.5733333333333,74.33333333333333,0.91,200.0,1.7433333333333336,10000.0
2025-09-14 22:00:00,Cape Town,Clouds,overcast clouds,287.26,286.68,287.26,287.26,75.0,0.43,197.0,1.37,10000.0
2025-09-14 23:00:00,Cape Town,Clouds,overcast clouds,286.95666666666665,286.3666666666667,286.95666666666665,286.95666666666665,75.66666666666667,0.7766666666666666,239.0,1.52,10000.0
2025-09-15 00:00:00,Cape Town,Clouds,overcast clouds,286.65333333333336,286.05333333333334,286.65333333333336,286.65333333333336,76.33333333333333,1.1233333333333333,281.0,1.6700000000000002,10000.0
2025-09-15 01:00:00,Cape Town,Clouds,overcast clouds,286.35,285.74,286.35,286.35,77.0,1.47,323.0,1.82,10000.0
2025-09-15 02:00:00,Cape Town,Clouds,overcast clouds,286.21333333333337,285.6066666666667,286.21333333333337,286.21333333333337,77.66666666666667,1.9733333333333332,327.0,2.56,10000.0
2025-09-15 03:00:00,Cape Town,Clouds,overcast clouds,286.07666666666665,285.4733333333333,286.07666666666665,286.07666666666665,78.33333333333333,2.4766666666666666,331.0,3.3,10000.0
2025-09-15 04:00:00,Cape Town,Clouds,overcast clouds,285.94,285.34,285.94,285.94,79.0,2.98,335.0,4.04,10000.0
2025-09-15 05:00:00,Cape Town,Clouds,overcast clouds,286.0933333333333,285.50666666666666,286.0933333333333,286.0933333333333,79.0,3.3233333333333333,337.3333333333333,4.623333333333333,10000.0
2025-09-15 06:00:00,Cape Town,Clouds,overcast clouds,286.24666666666667,285.6733333333333,286.24666666666667,286.24666666666667,79.0,3.6666666666666665,339.6666666666667,5.206666666666667,10000.0
2025-09-15 07:00:00,Cape Town,Clouds,overcast clouds,286.4,285.84,286.4,286.4,79.0,4.01,342.0,5.79,10000.0
2025-09-15 08:00:00,Cape Town,Clouds,overcast clouds,287.31333333333333,286.76,287.31333333333333,287.31333333333333,75.66666666666667,4.816666666666666,339.0,7.08,10000.0
2025-09-15 09:00:00,Cape Town,Clouds,overcast clouds,288.22666666666663,287.68,288.22666666666663,288.22666666666663,72.33333333333333,5.623333333333333,336.0,8.370000000000001,10000.0
2025-09-15 10:00:00,Cape Town,Clouds,overcast clouds,289.14,288.6,289.14,289.14,69.0,6.43,333.0,9.66,10000.0
2025-09-15 11:00:00,Cape Town,Clouds,overcast clouds,289.3,288.77333333333337,289.3,289.3,69.0,6.846666666666667,329.6666666666667,10.336666666666666,10000.0
2025-09-15 12:00:00,Cape Town,Clouds,overcast clouds,289.46,288.94666666666666,289.46,289.46,69.0,7.263333333333333,326.3333333333333,11.013333333333334,10000.0
2025-09-15 13:00:00,Cape Town,Clouds,overcast clouds,289.62,289.12,289.62,289.62,69.0,7.68,323.0,11.69,10000.0
2025-09-15 14:00:00,Cape Town,Clouds,overcast clouds,289.2633333333333,288.84333333333336,289.2633333333333,289.2633333333333,73.33333333333333,7.746666666666666,323.0,12.2,10000.0
2025-09-15 15:00:00,Cape Town,Clouds,overcast clouds,288.9066666666667,288.56666666666666,288.9066666666667,288.9066666666667,77.66666666666667,7.8133333333333335,323.0,12.71,10000.0
2025-09-15 16:00:00,Cape Town,Clouds,overcast clouds,288.55,288.29,288.55,288.55,82.0,7.88,323.0,13.22,10000.0
2025-09-15 17:00:00,Cape Town,Clouds,overcast clouds,288.5366666666667,288.31666666666666,288.5366666666667,288.5366666666667,83.66666666666667,8.113333333333333,320.3333333333333,13.533333333333333,10000.0
2025-09-15 18:00:00,Cape Town,Clouds,overcast clouds,288.5233333333333,288.34333333333336,288.5233333333333,288.5233333333333,85.33333333333333,8.346666666666668,317.6666666666667,13.846666666666668,10000.0
2025-09-15 19:00:00,Cape Town,Rain,light rain,288.51,288.37,288.51,288.51,87.0,8.58,315.0,14.16,10000.0
2025-09-15 20:00:00,Cape Town,Rain,light rain,288.4,288.2166666666667,288.4,288.4,85.66666666666667,9.043333333333333,306.6666666666667,14.5,10000.0
2025-09-15 21:00:00,Cape Town,Rain,light rain,288.29,288.06333333333333,288.29,288.29,84.33333333333333,9.506666666666668,298.3333333333333,14.84,10000.0
2025-09-15 22:00:00,Cape Town,Rain,light rain,288.18,287.91,288.18,288.18,83.0,9.97,290.0,15.18,10000.0
2025-09-15 23:00:00,Cape Town,Rain,light rain,287.94666666666666,287.65333333333336,287.94666666666666,287.94666666666666,83.0,9.776666666666667,284.6666666666667,14.696666666666667,10000.0
2025-09-16 00:00:00,Cape Town,Rain,light rain,287.71333333333337,287.39666666666665,287.71333333333337,287.71333333333337,83.0,9.583333333333334,279.3333333333333,14.213333333333333,10000.0
2025-09-16 01:00:00,Cape Town,Rain,light rain,287.48,287.14,287.48,287.48,83.0,9.39,274.0,13.73,10000.0
2025-09-16 02:00:00,Cape Town,Rain,light rain,287.29333333333335,286.92333333333335,287.29333333333335,287.29333333333335,82.66666666666667,8.283333333333333,264.0,12.323333333333334,10000.0
2025-09-16 03:00:00,Cape Town,Rain,light rain,287.1066666666667,286.70666666666665,287.1066666666667,287.1066666666667,82.33333333333333,7.176666666666668,254.0,10.916666666666666,10000.0
2025-09-16 04:00:00,Cape Town,Rain,light rain,286.92,286.49,286.92,286.92,82.0,6.07,244.0,9.51,10000.0
2025-09-16 05:00:00,Cape Town,Rain,light rain,286.91333333333336,286.32666666666665,286.91333333333336,286.91333333333336,76.0,5.613333333333333,236.0,8.683333333333334,10000.0
2025-09-16 06:00:00,Cape Town,Rain,light rain,286.90666666666664,286.16333333333336,286.90666666666664,286.90666666666664,70.0,5.156666666666667,228.0,7.8566666666666665,10000.0
2025-09-16 07:00:00,Cape Town,Rain,light rain,286.9,286.0,286.9,286.9,64.0,4.7,220.0,7.03,10000.0
2025-09-16 08:00:00,Cape Town,Rain,light rain,287.12666666666667,286.19666666666666,287.12666666666667,287.12666666666667,62.0,5.293333333333334,220.0,6.836666666666667,10000.0
2025-09-16 09:00:00,Cape Town,Rain,light rain,287.3533333333333,286.3933333333333,287.3533333333333,287.3533333333333,60.0,5.886666666666667,220.0,6.6433333333333335,10000.0
2025-09-16 10:00:00,Cape Town,Clouds,scattered clouds,287.58,286.59,287.58,287.58,58.0,6.48,220.0,6.45,10000.0
2025-09-16 11:00:00,Cape Town,Clouds,scattered clouds,287.63,286.58666666666664,287.63,287.63,55.666666666666664,6.1000000000000005,225.66666666666666,6.136666666666667,10000.0
2025-09-16 12:00:00,Cape Town,Clouds,scattered clouds,287.68,286.5833333333333,287.68,287.68,53.333333333333336,5.72,231.33333333333334,5.823333333333333,10000.0
2025-09-16 13:00:00,Cape Town,Clouds,scattered clouds,287.73,286.58,287.73,287.73,51.0,5.34,237.0,5.51,10000.0
2025-09-16 14:00:00,Cape Town,Clouds,scattered clouds,287.48333333333335,286.3333333333333,287.48333333333335,287.48333333333335,52.0,4.91,234.33333333333334,5.343333333333333,10000.0
